1,"a gentle blend of present day testimonials , surviving footage of burstein and his family performing , historical archives , and telling stills"
1,"the film becomes an overwhelming pleasure , and you find yourself rooting for gai 's character to avoid the fate that has befallen every other carmen before her"
1,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together"
1,"not only a reminder of how they used to make movies , but also how they sometimes still can be made"
1,"a dark , quirky road movie that constantly defies expectation"
1,gosling provides an amazing performance that dwarfs everything else in the film
1,"compulsively watchable , no matter how degraded things get"
1,"huppert gives erika a persona that is so intriguing that you find yourself staring hypnotically at her , trying to understand her and wondering if she 'll crack"
1,a beautiful paean to a time long past
1,it 's a refreshing change from the self interest and paranoia that shape most american representations of castro
1,"liotta put on 30 pounds for the role , and has completely transformed himself from his smooth , goodfellas image"
1,"blade ii merges bits and pieces from fighting games , wire fu , horror movies , mystery , james bond , wrestling , sci fi and anime into one big bloody stew"
1,"if you 're as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you , then you 're at the right film"
1,"poetic , heartbreaking"
1,"hugh grant , who has a good line in charm , has never been more charming than in about a boy"
1,"the powers team has fashioned a comedy with more laughs than many , no question but this time there 's some mold on the gold"
1,"like brosnan 's performance , evelyn comes from the heart"
1,a quiet family drama with a little bit of romance and a dose of darkness
1,"a triumph of art direction over narrative , but what art direction !"
1,an intelligently made \( and beautifully edited \) picture that at the very least has a spark of life to it more than you can say for plenty of movies that flow through the hollywood pipeline without a hitch
1,"is n't quite the equal of woo 's best earlier work , but it 's easily his finest american film comes close to recapturing the brilliance of his hong kong films"
1,"a refreshingly realistic , affectation free coming of age tale"
1,"if the film 's vision of sport as a secular religion is a bit cloying , its through line of family and community is heartening in the same way that each season marks a new start"
1,as lively an account as seinfeld is deadpan
1,"an inuit masterpiece that will give you goosebumps as its uncanny tale of love , communal discord , and justice unfolds"
1,"enjoyably fast moving , hard hitting documentary"
1,the film is one of the year 's best
1,"a mostly believable , refreshingly low key and quietly inspirational little sports drama"
1,"it 's excessively quirky and a little underconfident in its delivery , but otherwise this is the best 'old neighborhood' project since christopher walken kinda romanced cyndi lauper in the opportunists"
1,one of the greatest films i 've ever seen
1,"though it flirts with bathos and pathos and the further oprahfication of the world as we know it , it still cuts all the way down to broken bone"
1,sch tte 's dramatic snapshot of the artist three days before his death offers an interesting bit of speculation as to the issues brecht faced as his life drew to a close
1,the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy
1,"the film , despite the gratuitous cinematic distractions impressed upon it , is still good fun"
1,"baran is n't the most transporting or gripping film from iran or , indeed , by its director but it 's a worthy companion to the many fine , focused films emerging from that most surprising of nations"
1,"the acting , for the most part , is terrific , although the actors must struggle with the fact that they 're playing characters who sometimes feel more like literary conceits than flesh and blood humans"
1,"vibrantly colored and beautifully designed , metropolis is a feast for the eyes"
1,a bittersweet drama about the limbo of grief and how truth telling can open the door to liberation
1,"an enjoyable , if occasionally flawed , experiment"
1,a tour de force drama about the astonishingly pivotal role of imagination in the soulful development of two rowdy teenagers
1,i 'd be lying if i said my ribcage did n't ache by the end of kung pow
1,"koury frighteningly and honestly exposes one teenager 's uncomfortable class resentment and , in turn , his self inflicted retaliation"
1,one of the best rock documentaries ever wilco is a phenomenal band with such an engrossing story that will capture the minds and hearts of many
1,"despite these annoyances , the capable clayburgh and tambor really do a great job of anchoring the characters in the emotional realities of middle age"
1,a frisky and fresh romantic comedy exporing sexual politics and the challenges of friendships between women
1,"metaphors abound , but it is easy to take this film at face value and enjoy its slightly humorous and tender story"
1,"what 'dumb and dumber' would have been without the vulgarity and with an intelligent , life affirming script"
1,"fresh and raw like a blown out vein , narc takes a walking dead , cop flick subgenre and beats new life into it"
1,a damn fine and a truly distinctive and a deeply pertinent film
1,a moving story of determination and the human spirit
1,the script manages the rare trick of seeming at once both refreshingly different and reassuringly familiar
1,"the script is smart , not cloying"
1,"this warm and gentle romantic comedy has enough interesting characters to fill several movies , and its ample charms should win over the most hard hearted cynics"
1,"williams plays sy , another of his open faced , smiling madmen , like the killer in insomnia he does this so well you do n't have the slightest difficulty accepting him in the role"
1,"for all its brooding quality , ash wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast"
1,"tadpole may be one of the most appealing movies ever made about an otherwise appalling , and downright creepy , subject a teenage boy in love with his stepmother"
1,"flawed , but worth seeing for ambrose 's performance"
1,"no , it 's not as single minded as john carpenter 's original , but it 's sure a lot smarter and more unnerving than the sequels"
1,"what makes salton sea surprisingly engrossing is that caruso takes an atypically hypnotic approach to a world that 's often handled in fast edit , hopped up fashion"
1,hardly a film that comes along every day
1,"huppert 's show to steal and she makes a meal of it , channeling kathy baker 's creepy turn as the repressed mother on boston public just as much as 8 women 's augustine"
1,"a solid , psychological action film from hong kong"
1,a marvel like none you 've seen
1,"the film 's plot may be shallow , but you 've never seen the deep like you see it in these harrowing surf shots"
1,there are enough moments of heartbreaking honesty to keep one glued to the screen
1,"tsai has a well deserved reputation as one of the cinema world 's great visual stylists , and in this film , every shot enhances the excellent performances"
1,writer director mark romanek spotlights the underlying caste system in america it 's a scathing portrayal
1,the kind of primal storytelling that george lucas can only dream of
1,"there are times when you wish that the movie had worked a little harder to conceal its contrivances , but brown sugar turns out to be a sweet and enjoyable fantasy"
1,"a good music documentary , probably one of the best since the last waltz"
1,very well written and very well acted
1,"terrific as nadia , a russian mail order bride who comes to america speaking not a word of english , it 's kidman who holds the film together with a supremely kittenish performance that gradually accumulates more layers"
1,"for movie lovers as well as opera lovers , tosca is a real treat"
1,"it 's hard not to be seduced by witherspoon 's charisma , even in this run of the mill vehicle , because this girl knows how to drive it to the max"
1,"the fact is that the screen is most alive when it seems most likely that broomfield 's interviewees , or even himself , will not be for much longer"
1,"though the aboriginal aspect lends the ending an extraordinary poignancy , and the story itself could be played out in any working class community in the nation"
1,"corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless it 's the perfect kind of film to see when you do n't want to use your brain at all"
1,"a welcome relief from baseball movies that try too hard to be mythic , this one is a sweet and modest and ultimately winning story"
1,"even if invincible is not quite the career peak that the pianist is for roman polanski , it demonstrates that werner herzog can still leave us with a sense of wonder at the diverse , marvelously twisted shapes history has taken"
1,i love the opening scenes of a wintry new york city in 1899 cinematic poetry showcases the city 's old world charm before machines change nearly everything
1,"expands the limits of what a film can be , taking us into the lives of women to whom we might not give a second look if we passed them on the street"
1,an enjoyable comedy of lingual and cultural differences the ch teau is a film full of life and small delights that has all the wiggling energy of young kitten
1,"when a movie has stuck around for this long , you know there 's something there it 's that good"
1,a tone poem of transgression
1,the implication is kissinger may have decided that when it comes to truncheoning it 's better to give than to receive
1,"light years ahead of paint by number american blockbusters like pearl harbor , at least artistically"
1,"while not for every taste , this often very funny collegiate gross out comedy goes a long way toward restoring the luster of the national lampoon film franchise , too long reduced to direct to video irrelevancy"
1,"asks what truth can be discerned from non firsthand experience , and specifically questions cinema 's capability for recording truth"
1,"has enough wit , energy and geniality to please not only the fanatical adherents on either side , but also people who know nothing about the subject and think they 're not interested"
1,"moonlight mile gives itself the freedom to feel contradictory things it is sentimental but feels free to offend , is analytical and then surrenders to the illogic of its characters , is about grief and yet permits laughter"
1,a riveting documentary
1,"an earnest , roughshod document , it serves as a workable primer for the region 's recent history , and would make a terrific 10th grade learning tool"
1,"if cinema had been around to capture the chaos of france in the 1790 's , one imagines the result would look like something like this"
1,it will make you think twice about what might be going on inside each trailer park you drive past even if it chiefly inspires you to drive a little faster
1,allen 's funniest and most likeable movie in years
1,campbell scott finds the ideal outlet for his flick knife diction in the role of roger swanson
1,"highlights are the terrific performances by christopher plummer , as the prime villain , and nathan lane as vincent crummles , the eccentric theater company manager"
1,the pianist lacks the quick emotional connections of steven spielberg 's schindler 's list but mr polanski creates images even more haunting than those in mr spielberg 's 1993 classic
1,"as part of mr dong 's continuing exploration of homosexuality in america , family fundamentals is an earnest study in despair"
1,"what the movie lacks in action it more than makes up for in drama , suspense , revenge , and romance"
1,"an enormously entertaining movie , like nothing we 've ever seen before , and yet completely familiar"
1,"the importance of being earnest , so thick with wit it plays like a reading from bartlett 's familiar quotations"
1,"the cast , collectively a successful example of the lovable loser protagonist , shows deft comic timing"
1,"this is unusual , food for thought cinema that 's as entertaining as it is instructive"
1,"the film delivers what it promises a look at the wild ride that ensues when brash young men set out to conquer the online world with laptops , cell phones and sketchy business plans"
1,"apuestas fuertes para el futuro del director , y apuestas bien fundadas , pues la suerte ya la tiene , y la cinta lo comprueba"
1,"elegantly produced and expressively performed , the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy"
1,"it 's the perfect star vehicle for grant , allowing him to finally move away from his usual bumbling , tongue tied screen persona"
1,"the continued good chemistry between carmen and juni is what keeps this slightly disappointing sequel going , with enough amusing banter blessedly curse free to keep both kids and parents entertained"
1,not since ghostbusters has a film used manhattan 's architecture in such a gloriously goofy way
1,"the locations go from stark desert to gorgeous beaches the story plays out slowly , but the characters are intriguing and realistic"
1,as giddy and whimsical and relevant today as it was 270 years ago
1,"the film delivers not just the full assault of reno 's immense wit and insight , but a time travel back to what it felt like during those unforgettably uncertain days"
1,"a classy , sprightly spin on film"
1,"the wonder of mostly martha is the performance of gedeck , who makes martha enormously endearing"
1,judith and zaza 's extended bedroom sequence is so intimate and sensual and funny and psychologically self revealing that it makes most of what passes for sex in the movies look like cheap hysterics
1,a beautifully tooled action thriller about love and terrorism in korea
1,stone seems to have a knack for wrapping the theater in a cold blanket of urban desperation
1,"while centered on the life experiences of a particular theatrical family , this marvelous documentary touches ever so gracefully on the entire history of the yiddish theater , both in america and israel"
1,"it 's mildly entertaining , especially if you find comfort in familiarity but it 's hardly a necessary enterprise"
1,"perhaps the grossest movie ever made funny , though"
1,"infidelity drama is nicely shot , well edited and features a standout performance by diane lane"
1,"mcgrath has deftly trimmed dickens' wonderfully sprawling soap opera , the better to focus on the hero 's odyssey from cowering poverty to courage and happiness"
1,"it was filled with shootings , beatings , and more cussing than you could shake a stick at"
1,"if you like quirky , odd movies and or the ironic , here 's a fun one"
1,"gives us a lot to chew on , but not all of it has been properly digested"
1,"though few will argue that it ranks with the best of herzog 's works , invincible shows he 's back in form , with an astoundingly rich film"
1,a sensitive and expertly acted crowd pleaser that is n't above a little broad comedy and a few unabashedly sentimental tears
1,this is pretty dicey material but some unexpected zigs and zags help
1,it 's the unsettling images of a war ravaged land that prove more potent and riveting than the unlikely story of sarah and harrison
1,"\( a \) hollywood sheen bedevils the film from the very beginning \( but \) lohman 's moist , deeply emotional eyes shine through this bogus veneer"
1,"even as it pays earnest homage to turntablists and beat jugglers , old schoolers and current innovators , scratch is great fun , full of the kind of energy it 's documenting"
1,"this breezy caper movie becomes a soulful , incisive meditation on the way we were , and the way we are"
1,the film will appeal to discovery channel fans and will surely widen the perspective of those of us who see the continent through rose colored glasses
1,"the usual movie rah rah , pleasantly and predictably delivered in low key style by director michael apted and writer tom stoppard"
1,leigh 's film is full of memorable performances from top to bottom
1,"devotees of star trek ii the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking"
1,reggio and glass put on an intoxicating show
1,a cop story that understands the medium amazingly well
1,"this boisterous comedy serves up a cruel reminder of the fate of hundreds of thousands of chinese , one which can only qualify as a terrible tragedy"
1,a good film that must have baffled the folks in the marketing department
1,windtalkers celebrates the human spirit and packs an emotional wallop
1,manages to delight without much of a story
1,"a thoroughly enjoyable , heartfelt coming of age comedy"
1,"on the surface , it 's a lovers on the run crime flick , but it has a lot in common with piesiewicz 's and kieslowski 's earlier work , films like the double life of veronique"
1,"the trinity assembly approaches the endeavor with a shocking lack of irony , and george ratliff 's documentary , hell house , reflects their earnestness which makes for a terrifying film"
1,it certainly wo n't win any awards in the plot department but it sets out with no pretensions and delivers big time
1,"while the now 72 year old robert evans been slowed down by a stroke , he has at least one more story to tell his own"
1,"a lean , deftly shot , well acted , weirdly retro thriller that recalls a raft of '60s and '70s european set spy pictures"
1,"mana gives us compelling , damaged characters who we want to help or hurt"
1,nachtwey clears the cynicism right out of you he makes you realize that deep inside righteousness can be found a tough beauty
1,"a wry , affectionate delight"
1,moving and vibrant
1,"everything that has to do with yvan and charlotte , and everything that has to do with yvan 's rambunctious , jewish sister and her non jew husband , feels funny and true"
1,absorbing and disturbing perhaps more disturbing than originally intended but a little clarity would have gone a long way
1,"makes the case for a strong education and good teachers being more valuable in the way they help increase an average student 's self esteem , and not strictly in the knowledge imparted"
1,"if it seems like a minor miracle that its septuagenarian star is young enough to be the nonagenarian filmmaker 's son , more incredible still are the clear eyed boldness and quiet irony with which actor and director take on life 's urgent questions"
1,"ultimate x is a ride , basically the kind of greatest hits reel that might come with a subscription to espn the magazine"
1,"it 's another retelling of alexandre dumas' classic why \? who knows , but it works under the direction of kevin reynolds"
1,"like shrek , spirit 's visual imagination reminds you of why animation is such a perfect medium for children , because of the way it allows the mind to enter and accept another world"
1,"an undeniably moving film to experience , and ultimately that 's what makes it worth a recommendation"
1,"it 's funny , touching , dramatically forceful , and beautifully shot"
1,"a dreadful day in irish history is given passionate , if somewhat flawed , treatment"
1,douglas mcgrath 's nicholas nickleby does dickens as it should be done cinematically
1,nothing can detract from the affection of that moral favorite friends will be friends through thick and thin
1,'like a child with an important message to tell skins' faults are easy to forgive because the intentions are lofty '
1,"this familiar rise and fall tale is long on glamour and short on larger moralistic consequences , though it 's told with sharp ears and eyes for the tenor of the times"
1,"a new film from bill plympton , the animation master , is always welcome"
1,"a poignant and compelling story about relationships , food of love takes us on a bumpy but satisfying journey of the heart"
1,"seldahl 's barbara is a precise and moving portrait of someone whose world is turned upside down , first by passion and then by illness"
1,"by the time we learn that andrew 's turnabout is fair play is every bit as awful as borchardt 's coven , we can enjoy it anyway"
1,"a mature , deeply felt fantasy of a director 's travel through 300 years of russian history"
1,"grenier is terrific , bringing an unforced , rapid fire delivery to toback 's heidegger and nietzsche referencing dialogue"
1,"even though we know the outcome , the seesawing of the general 's fate in the arguments of competing lawyers has the stomach knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy"
1,"mr deeds is sure to give you a lot of laughs in this simple , sweet and romantic comedy"
1,kept aloft largely by a comically adept ensemble
1,evokes the style and flash of the double cross that made mamet 's house of games and last fall 's heist so much fun
1,"it 's an old story , but a lively script , sharp acting and partially animated interludes make just a kiss seem minty fresh"
1,"with few respites , marshall keeps the energy humming , and his edits , unlike those in moulin rouge , are crisp and purposeful without overdoing it"
1,i could n't recommend this film more
1,"first and foremost the reason to go see blue crush is the phenomenal , water born cinematography by david hennings"
1,"the far future may be awesome to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past"
1,the result is mesmerizing filled with menace and squalor
1,an elegant film with often surprising twists and an intermingling of naivet and sophistication
1,brosnan gives a portrayal as solid and as perfect as his outstanding performance as bond in die another day
1,a charming yet poignant tale of the irrevocable ties that bind
1,barry gives assassin a disquieting authority
1,"it 's not a classic spy action or buddy movie , but it 's entertaining enough and worth a look"
1,"it has a dashing and resourceful hero a lisping , reptilian villain big fights big hair lavish period scenery and a story just complicated enough to let you bask in your own cleverness as you figure it out"
1,mordantly funny and intimately knowing
1,a soul stirring documentary about the israeli palestinian conflict as revealed through the eyes of some children who remain curious about each other against all odds
1,"a riveting profile of law enforcement , and a visceral , nasty journey into an urban hades"
1,"its direction , its script , and weaver 's performance as a vaguely discontented woman of substance make for a mildly entertaining 77 minutes , if that 's what you 're in the mood for"
1,"nair 's cast is so large it 's altman esque , but she deftly spins the multiple stories in a vibrant and intoxicating fashion"
1,"the salton sea has moments of inspired humour , though every scrap is of the darkest variety"
1,"while each moment of this broken character study is rich in emotional texture , the journey does n't really go anywhere"
1,"the movie is for fans who ca n't stop loving anime , and the fanatical excess built into it"
1,"most haunting about fence is its conclusion , when we hear the ultimate fate of these girls and realize , much to our dismay , that this really did happen noyce 's greatest mistake is thinking that we needed sweeping , dramatic , hollywood moments to keep us"
1,a rip roaring comedy action fest that 'll put hairs on your chest
1,a modestly made but profoundly moving documentary
1,"a chilly , brooding but quietly resonant psychological study of domestic tension and unhappiness"
1,"a work of intricate elegance , literary lyricism and profound common sense"
1,"it 's jagger 's bone dry , mournfully brittle delivery that gives the film its bittersweet bite"
1,a chilling tale of one of the great crimes of 20th century france the murder of two rich women by their servants in 1933
1,"enthusiastically invokes the percussion rhythm , the brass soul and the sense of fierce competition that helps make great marching bands half the fun of college football games"
1,"the level of maturity displayed by this 33 year old first time feature director is astonishing , considering her inexperience and her subject matter"
1,"the film 's sharp , often mischievous sense of humor will catch some off guard"
1,the movie 's relatively simple plot and uncomplicated morality play well with the affable cast
1,"this is cool , slick stuff , ready to quench the thirst of an audience that misses the summer blockbusters"
1,"it 's a smartly directed , grown up film of ideas"
1,"cantet beautifully illuminates what it means sometimes to be inside looking out , and at other times outside looking in"
1,a sly dissection of the inanities of the contemporary music business and a rather sad story of the difficulties of artistic collaboration
1,easily one of the best and most exciting movies of the year
1,"the movie is brilliant , really it is philosophy , illustrated through everyday events"
1,a beguiling evocation of the quality that keeps dickens evergreen the exuberant openness with which he expresses our most basic emotions
1,"further proof that the epicenter of cool , beautiful , thought provoking foreign cinema is smack dab in the middle of dubya 's axis of evil"
1,"newton draws our attention like a magnet , and acts circles around her better known co star , mark wahlberg"
1,a deeply felt and vividly detailed story about newcomers in a strange new world
1,falls neatly into the category of good stupid fun
1,"chris columbus' sequel is faster , livelier and a good deal funnier than his original"
1,ozpetek joins the ranks of those gay filmmakers who have used the emigre experience to explore same sex culture in ways that elude the more nationally settled
1,"bon app tit ! just like a splendid meal , red dragon satisfies from its ripe recipe , inspiring ingredients , certified cuisine and palatable presentation"
1,"in addition to gluing you to the edge of your seat , changing lanes is also a film of freshness , imagination and insight"
1,"thrilling , provocative and darkly funny , this timely sci fi mystery works on so many different levels that it not only invites , it demands repeated viewings"
1,the film is an enjoyable family film pretty much aimed at any youngster who loves horses
1,"if anything , the film is doing something of a public service shedding light on a group of extremely talented musicians who might otherwise go unnoticed and underappreciated by music fans"
1,"hatfield and hicks make the oddest of couples , and in this sense the movie becomes a study of the gambles of the publishing world , offering a case study that exists apart from all the movie 's political ramifications"
1,"most consumers of lo mein and general tso 's chicken barely give a thought to the folks who prepare and deliver it , so , hopefully , this film will attach a human face to all those little steaming cartons"
1,do we really need a 77 minute film to tell us exactly why a romantic relationship between a 15 year old boy and a 40 year old woman does n't work \?
1,"from its invitingly upbeat overture to its pathos filled but ultimately life affirming finale , martin is a masterfully conducted work"
1,"earns its laughs from stock redneck 'types' and from the many , many moments when we recognize even without the elizabethan prose , the play behind the thing"
1,"with its hint of an awkward hitchcockian theme in tact , harmon 's daunting narrative promotes a reasonable landscape of conflict and pathos to support the scattershot terrorizing tone"
1,"i found myself liking the film , though in this case one man 's treasure could prove to be another man 's garbage"
1,"american and european cinema has amassed a vast holocaust literature , but it is impossible to think of any film more challenging or depressing than the grey zone"
1,allen 's underestimated charm delivers more goodies than lumps of coal
1,a captivating cross cultural comedy of manners
1,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better"
1,"the passions aroused by the discord between old and new cultures are set against the strange , stark beauty of the mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air"
1,"the complex , politically charged tapestry of contemporary chinese life this exciting new filmmaker has brought to the screen is like nothing we westerners have seen before"
1,"poetry in motion captured on film while it can be a bit repetitive , overall it 's an entertaining and informative documentary"
1,"swimming is above all about a young woman 's face , and by casting an actress whose face projects that woman 's doubts and yearnings , it succeeds"
1,"zany , exuberantly irreverent animated space adventure"
1,"it turns out to be a cut above the norm , thanks to some clever writing and sprightly acting"
1,"it 's not exactly a gourmet meal but the fare is fair , even coming from the drive thru"
1,the am radio soundtrack and game cast tierney and the inimitable walken especially keep this unusual comedy from choking on its own conceit
1,"if you sometimes like to go to the movies to have fun , wasabi is a good place to start"
1,"some of the visual flourishes are a little too obvious , but restrained and subtle storytelling , and fine performances make this delicate coming of age tale a treat"
1,mr spielberg and his company just want you to enjoy yourselves without feeling conned and they succeed merrily at their noble endeavor
1,"khouri manages , with terrific flair , to keep the extremes of screwball farce and blood curdling family intensity on one continuum"
1,"in all , this is a watchable movie that 's not quite the memorable experience it might have been"
1,a rare and lightly entertaining look behind the curtain that separates comics from the people laughing in the crowd
1,a guiltless film for nice evening out
1,"combines improbable melodrama \( gored bullfighters , comatose ballerinas \) with subtly kinky bedside vigils and sensational denouements , and yet at the end , we are undeniably touched"
1,"i 've never seen or heard anything quite like this film , and i recommend it for its originality alone"
1,"one of the most original american productions this year , you 'll find yourself remembering this refreshing visit to a sunshine state"
1,dogtown and z boys more than exposes the roots of the skateboarding boom that would become the punk kids' revolution
1,i know that i 'll never listen to marvin gaye or the supremes the same way again
1,a uniquely sensual metaphorical dramatization of sexual obsession that spends a bit too much time on its fairly ludicrous plot
1,a quietly introspective portrait of the self esteem of employment and the shame of losing a job
1,"one of the best examples of how to treat a subject , you 're not fully aware is being examined , much like a photo of yourself you did n't know was being taken"
1,"because the film deliberately lacks irony , it has a genuine dramatic impact it plays like a powerful 1957 drama we 've somehow never seen before"
1,"in a summer overrun with movies dominated by cgi aliens and super heroes , it revigorates the mind to see a feature that concentrates on people , a project in which the script and characters hold sway"
1,"saddled with an unwieldy cast of characters and angles , but the payoff is powerful and revelatory"
1,the way coppola professes his love for movies both colorful pop junk and the classics that unequivocally qualify as art is giddily entertaining
1,"methodical , measured , and gently tedious in its comedy , secret ballot is a purposefully reductive movie which may be why it 's so successful at lodging itself in the brain"
1,writer director alexander payne \( election \) and his co writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing
1,often hilarious
1,"a thoughtful and surprisingly affecting portrait of a screwed up man who dared to mess with some powerful people , seen through the eyes of the idealistic kid who chooses to champion his ultimately losing cause"
1,"ambitious , unsettling psychodrama that takes full , chilling advantage of its rough around the edges , low budget constraints"
1,the cat 's meow marks a return to form for director peter bogdanovich
1,like old myths and wonder tales spun afresh
1,it 's a perfect show of respect to just one of those underrated professionals who deserve but rarely receive it
1,"best of all is garcia , who perfectly portrays the desperation of a very insecure man"
1,"barry convinces us he 's a dangerous , secretly unhinged guy who could easily have killed a president because it made him feel powerful"
1,denver should not get the first and last look at one of the most triumphant performances of vanessa redgrave 's career it deserves to be seen everywhere
1,there 's a vastness implied in metropolis that is just breathtaking
1,"it 's a lovely , eerie film that casts an odd , rapt spell"
1,"vividly demonstrates that the director of such hollywood blockbusters as patriot games can still turn out a small , personal film with an emotional wallop"
1,"the tale of her passionate , tumultuous affair with musset unfolds as sand 's masculine persona , with its love of life and beauty , takes form"
1,"it 's a fine , focused piece of work that reopens an interesting controversy and never succumbs to sensationalism"
1,very psychoanalytical provocatively so and also refreshingly literary
1,a compelling journey and his best friend remembers is up there with the finest of specials
1,as tricky and satisfying as any of david mamet 's airless cinematic shell games
1,"this is n't a retooled genre piece , the tale of a guy and his gun , but an amiably idiosyncratic work"
1,"lauren ambrose comes alive under the attention from two strangers in town with honest performances and realistic interaction between the characters , this is a coming of age story with a twist"
1,stock up on silver bullets for director neil marshall 's intense freight train of a film
1,"macdowell gives give a solid , anguished performance that eclipses nearly everything else she 's ever done"
1,a grimly competent and stolid and earnest military courtroom drama
1,the biggest problem with this movie is that it 's not nearly long enough
1,"if ayurveda can help us return to a sane regimen of eating , sleeping and stress reducing contemplation , it is clearly a good thing"
1,"a lot of the credit for the film 's winning tone must go to grant , who has n't lost a bit of the dry humor that first made audiences on both sides of the atlantic love him"
1,"this is an extraordinary film , not least because it is japanese and yet feels universal"
1,his work transcends the boy meets girl posturing of typical love stories
1,astonishingly skillful and moving it could become a historically significant work as well as a masterfully made one
1,much smarter and more attentive than it first sets out to be
1,this is one of those rare docs that paints a grand picture of an era and makes the journey feel like a party
1,has it ever been possible to say that williams has truly inhabited a character \? it is now
1,"all right , so it 's not a brilliant piece of filmmaking , but it is a funny \( sometimes hilarious \) comedy with a deft sense of humor about itself , a playful spirit and a game cast"
1,"it 's not particularly well made , but since i found myself howling more than cringing , i 'd say the film works"
1,"watching this film , what we feel is n't mainly suspense or excitement the dominant feeling is something like nostalgia"
1,"hoffman notches in the nuances of pain , but his smart , edgy voice and waddling profile \( emphasized here \) accent the humor of wilson 's plight , and that saves his pathos from drippiness"
1,"by not averting his eyes , solondz forces us to consider the unthinkable , the unacceptable , the unmentionable"
1,"if we sometimes need comforting fantasies about mental illness , we also need movies like tim mccann 's revolution no 9"
1,"although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists"
1,"brutally honest and told with humor and poignancy , which makes its message resonate"
1,life on the rez is no picnic this picture shows you why
1,"reminiscent of alfred hitchcock 's thrillers , most of the scary parts in 'signs' occur while waiting for things to happen"
1,"a bilingual charmer , just like the woman who inspired it"
1,"it is life affirming and heartbreaking , sweet without the decay factor , funny and sad"
1,"it 's a brave attempt to tap into the heartbeat of the world , a salute to the universal language of rhythm and a zippy sampling of sounds"
1,"one of those rare films that seems as though it was written for no one , but somehow manages to convince almost everyone that it was put on the screen , just for them"
1,"director peter jackson and his crew have so steeped themselves in the majesty of tolkien 's writing that every frame produces new joys , whether you 're a fan of the books or not"
1,cuts right through the b s giving a big middle fingered shut up to those who talk up what is nothing more than two guys beating the hell outta one another
1,"allen se atreve a atacar , a atacarse y nos ofrece gags que van de la sonrisa a la risa de larga duraci n"
1,at its best early on as it plays the culture clashes between the brothers
1,"the subtitled costume drama is set in a remote african empire before cell phones , guns , and the internal combustion engine , but the politics that thump through it are as timely as tomorrow"
1,the result is something quite fresh and delightful
1,"it dares to be a little different , and that shading is what makes it worthwhile"
1,poignant if familiar story of a young person suspended between two cultures
1,"white oleander may leave you rolling your eyes in the dark , but that does n't mean you wo n't like looking at it"
1,ice cube holds the film together with an engaging and warm performance
1,"the film may not hit as hard as some of the better drug related pictures , but it still manages to get a few punches in"
1,"sensual , funny and , in the end , very touching"
1,"there 's not much to fatale , outside of its stylish surprises but that 's ok"
1,"gooding is the energetic frontman , and it 's hard to resist his enthusiasm , even if the filmmakers come up with nothing original in the way of slapstick sequences"
1,deliberately and skillfully uses ambiguity to suggest possibilities which imbue the theme with added depth and resonance
1,"a miniscule little bleep on the film radar , but one that many more people should check out"
1,it gives devastating testimony to both people 's capacity for evil and their heroic capacity for good
1,"the whole cast looks to be having so much fun with the slapstick antics and silly street patois , tossing around obscure expressions like bellini and mullinski , that the compact 86 minutes breezes by"
1,a solidly seaworthy chiller
1,it helps that lil bow wow tones down his pint sized gangsta act to play someone who resembles a real kid
1,goldmember is funny enough to justify the embarrassment of bringing a barf bag to the moviehouse
1,"as broad and cartoonish as the screenplay is , there is an accuracy of observation in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism"
1,allows us to hope that nolan is poised to embark a major career as a commercial yet inventive filmmaker
1,"while not quite a comedy , the film tackles its relatively serious subject with an open mind and considerable good cheer , and is never less than engaging"
1,like other great documentaries this goes after one truth \( the ford administration 's complicity in tearing 'orphans' from their mothers \) and stumbles upon others even more compelling
1,a map of the inner rhythms of love and jealousy and sacrifice drawn with a master 's steady stroke
1,collateral damage finally delivers the goods for schwarzenegger fans
1,"the emperor 's club , ruthless in its own placid way , finds one of our most conservative and hidebound movie making traditions and gives it new texture , new relevance , new reality"
1,"what makes the film special is the refreshingly unhibited enthusiasm that the people , in spite of clearly evident poverty and hardship , bring to their music"
1,a biopic about crane 's life in the classic tradition but evolves into what has become of us all in the era of video
1,manages to fall closer in quality to silence than to the abysmal hannibal
1,"it 's fun , wispy , wise and surprisingly inoffensive for a film about a teen in love with his stepmom"
1,from blushing to gushing imamura squirts the screen in warm water under a red bridge'
1,"as the princess , sorvino glides gracefully from male persona to female without missing a beat ben kingsley is truly funny , playing a kind of ghandi gone bad"
